episode,total_reward,steps,avg_loss,epsilon,solved
1258,-485.50,1024,0.0000,0.0500,0
1259,-464.50,1024,0.0000,0.0500,0
1260,-473.00,1024,0.0000,0.0500,0
1261,-476.00,1024,0.0000,0.0500,0
1262,-487.50,1024,0.0000,0.0500,0
1263,-467.50,1024,0.0000,0.0500,0
1264,-491.50,1024,0.0000,0.0500,0
1265,-482.50,1024,0.0000,0.0500,0
1266,-486.00,1024,0.0000,0.0500,0
1267,-494.50,1024,0.0000,0.0500,0
1268,-485.00,1024,0.0000,0.0500,0
1269,-477.50,1024,0.0000,0.0500,0
1270,-479.00,1024,0.0000,0.0500,0
1271,-484.00,1024,0.0000,0.0500,0
1272,-474.00,1024,0.0000,0.0500,0
1273,-493.50,1024,0.0000,0.0500,0
1274,-485.00,1024,0.0000,0.0500,0
1275,-483.00,1024,0.0000,0.0500,0
1276,-473.00,1024,0.0000,0.0500,0
1277,-476.00,1024,0.0000,0.0500,0
1278,-487.50,1024,0.0000,0.0500,0
1279,-475.50,1024,0.0000,0.0500,0
1280,-487.00,1024,0.0000,0.0500,0
1281,-470.50,1024,0.0000,0.0500,0
1282,-486.00,1024,0.0000,0.0500,0
1283,-489.00,1024,0.0000,0.0500,0
1284,-487.50,1024,0.0000,0.0500,0
1285,-479.00,1024,0.0000,0.0500,0
1286,-469.50,1024,0.0000,0.0500,0
1287,-485.50,1024,0.0000,0.0500,0
1288,-475.00,1024,0.0000,0.0500,0
1289,-492.00,1024,0.0000,0.0500,0
1290,-479.50,1024,0.0000,0.0500,0
1291,-469.50,1024,0.0000,0.0500,0
1292,-465.50,1024,0.0000,0.0500,0
1293,-481.50,1024,0.0000,0.0500,0
1294,-491.50,1024,0.0000,0.0500,0
1295,-461.50,1024,0.0000,0.0500,0
1296,-471.00,1024,0.0000,0.0500,0
1297,-479.50,1024,0.0000,0.0500,0
1298,-489.50,1024,0.0000,0.0500,0
1299,-479.00,1024,0.0000,0.0500,0
1300,-478.00,1024,0.0000,0.0500,0
1301,-490.50,1024,0.0000,0.0500,0
1302,-488.50,1024,0.0000,0.0500,0
1303,-488.00,1024,0.0000,0.0500,0
1304,-481.50,1024,0.0000,0.0500,0
1305,-487.50,1024,0.0000,0.0500,0
1306,-479.00,1024,0.0000,0.0500,0
1307,-490.00,1024,0.0000,0.0500,0
1308,-477.00,1024,0.0000,0.0500,0
1309,-486.50,1024,0.0000,0.0500,0
1310,-489.50,1024,0.0000,0.0500,0
1311,-484.00,1024,0.0000,0.0500,0
1312,-480.00,1024,0.0000,0.0500,0
1313,-472.00,1024,0.0000,0.0500,0
1314,-469.50,1024,0.0000,0.0500,0
1315,-487.00,1024,0.0000,0.0500,0
1316,-492.50,1024,0.0000,0.0500,0
1317,-469.50,1024,0.0000,0.0500,0
1318,-486.00,1024,0.0000,0.0500,0
1319,-467.50,1024,0.0000,0.0500,0
1320,-476.00,1024,0.0000,0.0500,0
1321,-474.00,1024,0.0000,0.0500,0
1322,-473.00,1024,0.0000,0.0500,0
1323,-479.00,1024,0.0000,0.0500,0
1324,-489.50,1024,0.0000,0.0500,0
1325,-478.50,1024,0.0000,0.0500,0
1326,-486.00,1024,0.0000,0.0500,0
1327,-471.50,1024,0.0000,0.0500,0
1328,-495.00,1024,0.0000,0.0500,0
1329,-475.50,1024,0.0000,0.0500,0
1330,-488.00,1024,0.0000,0.0500,0
1331,-478.00,1024,0.0000,0.0500,0
1332,-491.50,1024,0.0000,0.0500,0
1333,-490.50,1024,0.0000,0.0500,0
1334,-493.00,1024,0.0000,0.0500,0
1335,-472.50,1024,0.0000,0.0500,0
1336,-488.00,1024,0.0000,0.0500,0
1337,-476.00,1024,0.0000,0.0500,0
1338,-463.50,1024,0.0000,0.0500,0
1339,-460.50,1024,0.0000,0.0500,0
1340,-491.50,1024,0.0000,0.0500,0
1341,-489.00,1024,0.0000,0.0500,0
1342,-471.50,1024,0.0000,0.0500,0
1343,-490.50,1024,0.0000,0.0500,0
1344,-479.00,1024,0.0000,0.0500,0
1345,-477.50,1024,0.0000,0.0500,0
1346,-490.50,1024,0.0000,0.0500,0
1347,-475.00,1024,0.0000,0.0500,0
1348,-488.00,1024,0.0000,0.0500,0
1349,-485.00,1024,0.0000,0.0500,0
1350,-493.00,1024,0.0000,0.0500,0
1351,-490.50,1024,0.0000,0.0500,0
1352,-483.50,1024,0.0000,0.0500,0
1353,-478.00,1024,0.0000,0.0500,0
1354,-485.50,1024,0.0000,0.0500,0
1355,-472.50,1024,0.0000,0.0500,0
1356,-489.50,1024,0.0000,0.0500,0
1357,-476.00,1024,0.0000,0.0500,0
1358,-474.50,1024,0.0000,0.0500,0
1359,-486.50,1024,0.0000,0.0500,0
1360,-481.50,1024,0.0000,0.0500,0
1361,-474.00,1024,0.0000,0.0500,0
1362,-475.50,1024,0.0000,0.0500,0
1363,-474.50,1024,0.0000,0.0500,0
1364,-473.00,1024,0.0000,0.0500,0
1365,-476.50,1024,0.0000,0.0500,0
1366,-484.50,1024,0.0000,0.0500,0
1367,-472.50,1024,0.0000,0.0500,0
1368,-485.50,1024,0.0000,0.0500,0
1369,-488.00,1024,0.0000,0.0500,0
1370,-488.00,1024,0.0000,0.0500,0
1371,-491.00,1024,0.0000,0.0500,0
1372,-495.00,1024,0.0000,0.0500,0
1373,-473.50,1024,0.0000,0.0500,0
1374,-466.50,1024,0.0000,0.0500,0
1375,-471.50,1024,0.0000,0.0500,0
1376,-465.50,1024,0.0000,0.0500,0
1377,-477.00,1024,0.0000,0.0500,0
1378,-486.50,1024,0.0000,0.0500,0
1379,-482.00,1024,0.0000,0.0500,0
1380,-483.00,1024,0.0000,0.0500,0
1381,-487.50,1024,0.0000,0.0500,0
1382,-482.00,1024,0.0000,0.0500,0
1383,-486.50,1024,0.0000,0.0500,0
1384,-476.00,1024,0.0000,0.0500,0
1385,-469.00,1024,0.0000,0.0500,0
1386,-469.50,1024,0.0000,0.0500,0
1387,-480.50,1024,0.0000,0.0500,0
1388,-494.00,1024,0.0000,0.0500,0
1389,-487.50,1024,0.0000,0.0500,0
1390,-475.00,1024,0.0000,0.0500,0
1391,-471.50,1024,0.0000,0.0500,0
1392,-470.50,1024,0.0000,0.0500,0
1393,-472.50,1024,0.0000,0.0500,0
1394,-477.50,1024,0.0000,0.0500,0
1395,-473.50,1024,0.0000,0.0500,0
1396,-474.00,1024,0.0000,0.0500,0
1397,-473.00,1024,0.0000,0.0500,0
1398,-491.50,1024,0.0000,0.0500,0
1399,-485.00,1024,0.0000,0.0500,0
1400,-486.50,1024,0.0000,0.0500,0
1401,-487.00,1024,0.0000,0.0500,0
1402,-476.50,1024,0.0000,0.0500,0
1403,-478.00,1024,0.0000,0.0500,0
1404,-467.00,1024,0.0000,0.0500,0
1405,-461.50,1024,0.0000,0.0500,0
1406,-472.50,1024,0.0000,0.0500,0
1407,-484.50,1024,0.0000,0.0500,0
1408,-482.50,1024,0.0000,0.0500,0
1409,-466.00,1024,0.0000,0.0500,0
1410,-464.00,1024,0.0000,0.0500,0
1411,-489.00,1024,0.0000,0.0500,0
1412,-476.00,1024,0.0000,0.0500,0
1413,-481.50,1024,0.0000,0.0500,0
1414,-476.00,1024,0.0000,0.0500,0
1415,-475.00,1024,0.0000,0.0500,0
1416,-474.00,1024,0.0000,0.0500,0
1417,-474.00,1024,0.0000,0.0500,0
1418,-493.00,1024,0.0000,0.0500,0
1419,-472.50,1024,0.0000,0.0500,0
1420,-473.00,1024,0.0000,0.0500,0
1421,-492.00,1024,0.0000,0.0500,0
1422,-487.00,1024,0.0000,0.0500,0
1423,-478.00,1024,0.0000,0.0500,0
1424,-483.00,1024,0.0000,0.0500,0
1425,-482.50,1024,0.0000,0.0500,0
1426,-477.00,1024,0.0000,0.0500,0
1427,-480.00,1024,0.0000,0.0500,0
1428,-491.50,1024,0.0000,0.0500,0
1429,-475.00,1024,0.0000,0.0500,0
1430,-482.00,1024,0.0000,0.0500,0
1431,-481.50,1024,0.0000,0.0500,0
1432,-474.00,1024,0.0000,0.0500,0
1433,-471.00,1024,0.0000,0.0500,0
1434,-482.00,1024,0.0000,0.0500,0
1435,-488.00,1024,0.0000,0.0500,0
1436,-484.50,1024,0.0000,0.0500,0
1437,-471.00,1024,0.0000,0.0500,0
1438,-479.00,1024,0.0000,0.0500,0
1439,-472.50,1024,0.0000,0.0500,0
1440,-487.50,1024,0.0000,0.0500,0
1441,-472.00,1024,0.0000,0.0500,0
1442,-464.50,1024,0.0000,0.0500,0
1443,-470.00,1024,0.0000,0.0500,0
1444,-473.00,1024,0.0000,0.0500,0
1445,-489.50,1024,0.0000,0.0500,0
1446,-471.00,1024,0.0000,0.0500,0
1447,-482.00,1024,0.0000,0.0500,0
1448,-469.00,1024,0.0000,0.0500,0
1449,-483.00,1024,0.0000,0.0500,0
1450,-473.00,1024,0.0000,0.0500,0
1451,-475.00,1024,0.0000,0.0500,0
1452,-482.00,1024,0.0000,0.0500,0
1453,-484.50,1024,0.0000,0.0500,0
1454,-489.50,1024,0.0000,0.0500,0
1455,-473.50,1024,0.0000,0.0500,0
1456,-476.50,1024,0.0000,0.0500,0
1457,-483.00,1024,0.0000,0.0500,0
1458,-484.50,1024,0.0000,0.0500,0
1459,-471.50,1024,0.0000,0.0500,0
1460,-472.50,1024,0.0000,0.0500,0
1461,-491.00,1024,0.0000,0.0500,0
1462,-486.50,1024,0.0000,0.0500,0
1463,-497.50,1024,0.0000,0.0500,0
1464,-478.50,1024,0.0000,0.0500,0
1465,-478.00,1024,0.0000,0.0500,0
1466,-470.50,1024,0.0000,0.0500,0
1467,-492.00,1024,0.0000,0.0500,0
1468,-465.50,1024,0.0000,0.0500,0
1469,-483.00,1024,0.0000,0.0500,0
1470,-472.00,1024,0.0000,0.0500,0
1471,-468.00,1024,0.0000,0.0500,0
1472,-481.00,1024,0.0000,0.0500,0
1473,-476.50,1024,0.0000,0.0500,0
1474,-475.00,1024,0.0000,0.0500,0
1475,-487.50,1024,0.0000,0.0500,0
1476,-490.00,1024,0.0000,0.0500,0
1477,-461.50,1024,0.0000,0.0500,0
1478,-489.50,1024,0.0000,0.0500,0
1479,-474.50,1024,0.0000,0.0500,0
1480,-488.00,1024,0.0000,0.0500,0
1481,-488.50,1024,0.0000,0.0500,0
1482,-473.50,1024,0.0000,0.0500,0
1483,-464.00,1024,0.0000,0.0500,0
1484,-474.00,1024,0.0000,0.0500,0
1485,-483.00,1024,0.0000,0.0500,0
1486,-488.00,1024,0.0000,0.0500,0
1487,-474.00,1024,0.0000,0.0500,0
1488,-470.50,1024,0.0000,0.0500,0
1489,-469.00,1024,0.0000,0.0500,0
1490,-479.00,1024,0.0000,0.0500,0
1491,-482.50,1024,0.0000,0.0500,0
1492,-471.00,1024,0.0000,0.0500,0
1493,-472.50,1024,0.0000,0.0500,0
1494,-479.50,1024,0.0000,0.0500,0
1495,-461.50,1024,0.0000,0.0500,0
1496,-478.00,1024,0.0000,0.0500,0
1497,-476.00,1024,0.0000,0.0500,0
1498,-489.50,1024,0.0000,0.0500,0
1499,-482.50,1024,0.0000,0.0500,0
1500,-466.00,1024,0.0000,0.0500,0
1501,-463.50,1024,0.0060,0.0500,0
1502,-469.50,1024,0.0006,0.0500,0
1503,47.00,94,0.0023,0.0500,1
1504,-474.00,1024,0.1193,0.0500,0
1505,-19.50,233,0.0033,0.0500,1
1506,8.00,186,0.0022,0.0500,1
1507,75.50,39,0.0009,0.0500,1
1508,77.00,34,0.0009,0.0500,1
1509,76.50,39,0.0021,0.0500,1
1510,78.00,32,0.0016,0.0500,1
1511,-49.50,1024,0.2935,0.0500,0
1512,31.00,218,0.1629,0.0500,1
1513,73.50,45,0.0052,0.0500,1
1514,10.00,180,0.3916,0.0500,1
1515,64.00,64,0.5255,0.0500,1
1516,-226.00,1024,0.3910,0.0500,0
1517,77.50,37,0.0285,0.0500,1
1518,79.00,46,0.0114,0.0500,1
1519,79.00,34,0.0057,0.0500,1
1520,78.50,33,0.0056,0.0500,1
1521,64.00,92,1.0766,0.0500,1
1522,-43.50,285,0.3846,0.0500,1
1523,76.00,54,0.6008,0.0500,1
1524,70.50,51,0.6885,0.0500,1
1525,68.50,51,0.0711,0.0500,1
1526,79.00,36,0.6747,0.0500,1
1527,-473.00,1024,0.3692,0.0500,0
1528,79.00,30,0.0131,0.0500,1
1529,-483.00,1024,0.1062,0.0500,0
1530,-474.00,1024,0.0114,0.0500,0
1531,-449.50,1024,0.5277,0.0500,0
1532,-478.00,1024,0.0668,0.0500,0
1533,-348.00,1024,0.0264,0.0500,0
1534,-154.00,678,0.0521,0.0500,1
1535,-107.50,459,0.2172,0.0500,1
1536,-384.00,1024,0.2241,0.0500,0
1537,26.50,145,0.2110,0.0500,1
1538,7.50,175,0.1624,0.0500,1
1539,41.00,110,0.0752,0.0500,1
1540,-25.50,595,0.1120,0.0500,1
1541,22.50,263,1.2300,0.0500,1
1542,-220.00,866,0.6141,0.0500,1
1543,-397.50,1024,0.2822,0.0500,0
1544,-402.50,1024,0.1450,0.0500,0
1545,-380.50,1024,0.1074,0.0500,0
1546,-436.50,1024,0.0885,0.0500,0
1547,-423.50,1024,0.0539,0.0500,0
1548,-391.50,1024,0.0760,0.0500,0
1549,-314.50,1024,0.0836,0.0500,0
1550,-365.50,1024,0.0970,0.0500,0
1551,-201.00,874,1.4085,0.0500,1
1552,-283.50,1024,0.4738,0.0500,0
1553,-138.50,1024,0.2881,0.0500,0
1554,-181.00,832,0.2323,0.0500,1
1555,-461.50,1024,0.2454,0.0500,0
1556,-184.00,1024,0.2082,0.0500,0
1557,-396.50,1024,0.1400,0.0500,0
1558,-153.00,918,0.1182,0.0500,1
1559,-448.00,1024,0.1145,0.0500,0
1560,-463.50,1024,0.1199,0.0500,0
1561,-259.50,1024,1.5776,0.0500,0
1562,-124.00,1024,0.9221,0.0500,0
1563,-111.00,1024,0.6746,0.0500,0
1564,-374.50,1024,0.4833,0.0500,0
1565,-382.50,1024,0.3059,0.0500,0
1566,-393.50,1024,0.2513,0.0500,0
1567,-91.00,1024,0.3827,0.0500,0
1568,-347.50,1024,0.2372,0.0500,0
1569,-358.50,1024,0.3049,0.0500,0
1570,-419.50,1024,0.3326,0.0500,0
1571,4.50,187,4.7087,0.0500,1
1572,-349.50,1024,1.6555,0.0500,0
1573,-187.00,1024,1.0406,0.0500,0
1574,-192.50,1024,0.7366,0.0500,0
1575,-356.50,1024,0.3743,0.0500,0
1576,-375.50,1024,0.3419,0.0500,0
1577,-381.00,1024,0.3960,0.0500,0
1578,-262.00,1024,0.3974,0.0500,0
1579,-393.50,1024,0.3292,0.0500,0
1580,-370.00,1024,0.3884,0.0500,0
1581,-204.50,1024,2.2062,0.0500,0
1582,-196.50,1024,0.8573,0.0500,0
1583,-132.00,1024,0.7028,0.0500,0
1584,-65.50,1024,0.4776,0.0500,0
1585,-29.50,1024,0.4004,0.0500,0
1586,-189.00,1024,0.5428,0.0500,0
1587,-404.00,1024,0.3929,0.0500,0
1588,-313.00,1024,0.5275,0.0500,0
1589,-291.00,1024,0.5006,0.0500,0
1590,-354.50,1024,0.5417,0.0500,0
1591,-133.00,1024,2.0064,0.0500,0
1592,-378.00,1024,0.6751,0.0500,0
1593,-314.50,1024,0.8186,0.0500,0
1594,-63.50,1024,0.5611,0.0500,0
1595,-166.50,1024,0.5427,0.0500,0
1596,-115.50,1024,0.6102,0.0500,0
1597,-111.50,1024,0.8643,0.0500,0
1598,-68.50,1024,0.7499,0.0500,0
